Truth,Model,Critic
4.2 TO 4.3,"To solve this problem, we use **Chvorinov's Rule**, which relates the solidification time of a casting to the thickness of the solidified layer.

---

### **Chvorinov's Rule**:

$$
t = C \cdot \left(\frac{V}{A}\right)^n
$$

Where:
- $ t $ = solidification time
- $ C $ = mold constant
- $ V $ = volume of the casting
- $ A $ = surface area of the casting
- $ n $ = exponent (typically 2 for most casting shapes)

However, in this problem, we are not given $ V $ or $ A $, so we can use a **simplified version** of Chvorinov's Rule when the **solidified thickness** is proportional to the **square root of time**.

This is based on the assumption that the casting is a **rectangular slab** and the solidified layer grows **proportionally to the square root of time**.

---

### **Simplified Chvorinov's Rule**:

$$
\text{Solidified thickness} \propto \sqrt{t}
$$

So:

$$
\frac{d_1}{d_2} = \sqrt{\frac{t_1}{t_2}}
$$

Where:
- $ d_1 = 3 \, \text{cm} $ (thickness after 2 minutes)
- $ t_1 = 2 \, \text{min} $
- $ t_2 = 4 \, \text{min} $
- $ d_2 = ? $

---

### **Solve for $ d_2 $**:

$$
\frac{3}{d_2} = \sqrt{\frac{2}{4}} = \sqrt{\frac{1}{2}} = \frac{1}{\sqrt{2}}
$$

$$
d_2 = 3 \cdot \sqrt{2} \approx 3 \cdot 1.414 = 4.242 \, \text{cm}
$$

---

### ✅ Final Answer:

$$
\boxed{4.24}
$$

So the correct answer is: **4.24** (numerical value).",yes
B,"To match the operations in **Group I** with the types of processes in **Group II**, let's analyze each process:

---

### **Group I:**
- **P. Blast Furnace Ironmaking**  
  This is a **smelting** process where iron is extracted from iron ore using a blast furnace.  
  → Matches **3. Smelting**

- **Q. BOF Steelmaking**  
  Basic Oxygen Furnace (BOF) is a **refining** process where molten iron is refined into steel by blowing oxygen into the furnace.  
  → Matches **1. Refining**

- **R. Hall-Heroult Process**  
  This is an **electrolysis** process used to produce aluminum from alumina.  
  → Matches **2. Electrolysis**

- **S. Bayer Process**  
  This is a **leaching** process used to extract alumina from bauxite ore.  
  → Matches **4. Leaching**

---

### **Matching:**
- **P → 3** (Smelting)  
- **Q → 1** (Refining)  
- **R → 2** (Electrolysis)  
- **S → 4** (Leaching)

---

### **Correct Answer:**
**(B) P-3, Q-1, R-2, S-4**

✅ **Answer: B**",yes
C,"The important factors for producing **low silicon pig iron** in a blast furnace are:

- **Lower temperature** and **higher basicity**.

This is because:

- **Lower temperature** reduces the solubility of silicon in the molten iron, favoring its removal as slag.
- **Higher basicity** (i.e., higher CaO/SiO₂ ratio in the slag) enhances the removal of silicon by increasing the slag's ability to react with silicon.

Thus, the correct answer is:

**(C) lower temperature and higher basicity**

**Answer: C**",yes
C,"The question asks which oxide addition results in **polymerization (network formation)** in a **silicate slag**.

### Key Concept:
In silicate slags, the **network-forming oxides** are those that **increase the degree of polymerization** by forming **Si–O–Si** bonds. These oxides typically **decrease the basicity** of the slag and **increase its viscosity**.

### Common Oxides and Their Roles:
- **SiO₂ (silica)** – **Network-forming** oxide (strongest network former).
- **Al₂O₃ (alumina)** – **Network-forming** (can act as a network former in some contexts).
- **P₂O₅ (phosphorus pentoxide)** – **Network-forming** (can polymerize the silicate network).
- **B₂O₃ (boron oxide)** – **Network-forming** (can act as a network former).
- **CaO, MgO, Na₂O** – **Network-modifying** oxides. They **break** the silicate network by **introducing non-bridging oxygen atoms**, which **decrease** the degree of polymerization and **lower** the viscosity.

### Option Analysis:
- **(A) CaO** – Network-modifying
- **(B) MgO** – Network-modifying
- **(C) P₂O₅** – **Network-forming**
- **(D) Na₂O** – Network-modifying

### Correct Answer:
**(C) P₂O₅**

### Final Answer:
**C**",yes
A,"The correct answer is: **(A) Sphalerite**

Zinc (Zn) is commercially extracted from **sphalerite**, which is the principal ore of zinc. 

**Answer: A**",yes
B,"The question asks which manufacturing process is **NOT** used for producing fine grained metals.

Let's examine each option:

**(A) Electrodeposition**  
- Electrodeposition is a process used to produce thin metal coatings. It can result in fine-grained structures due to the controlled growth of metal ions during deposition.  
✅ Used for fine-grained metals.

**(B) Czochralski method**  
- This is a crystal growth technique used to produce single crystals, such as silicon. It can produce materials with fine grain structures or even single crystals.  
✅ Used for fine-grained metals.

**(C) Equi-Channel Angular Pressing (ECAP)**  
- ECAP is a severe plastic deformation technique used to produce ultrafine-grained or nanocrystalline metals by subjecting the material to large plastic strains.  
✅ Used for fine-grained metals.

**(D) Sintering of milled powders**  
- Sintering of milled powders typically results in coarse-grained materials because the sintering process promotes grain growth. It is not typically used to produce fine-grained metals.  
❌ **Not** used for fine-grained metals.

### ✅ Correct answer: **D**",no
C,"The correct answer is: **(C) Deep drawing**

Deep drawing is a metal forming process used to create hollow parts, such as soft drink cans, from flat sheets of metal like aluminum. It involves pulling the sheet into a die using a punch, forming it into a three-dimensional shape.

**Answer: C**",yes
1400 TO 1450,"We are given:

- **Hot metal contains 95% Fe**  
- **Iron ore contains 95% $Fe_2O_3$**  
- **Atomic weight of Fe = 56 g/mol**  
- **Molar mass of $Fe_2O_3$ = 160 g/mol**  
- **We need to produce 1000 kg of hot metal**

---

### Step 1: Determine the amount of Fe in 1000 kg of hot metal

$$
\text{Fe in hot metal} = 1000 \, \text{kg} \times 0.95 = 950 \, \text{kg}
$$

---

### Step 2: Determine the amount of $Fe_2O_3$ needed to produce 950 kg of Fe

Each mole of $Fe_2O_3$ contains **2 moles of Fe**.

$$
\text{Molar mass of Fe} = 56 \, \text{g/mol} \Rightarrow \text{Mass of Fe per mole of } Fe_2O_3 = 2 \times 56 = 112 \, \text{g}
$$

$$
\text{Mass of } Fe_2O_3 \text{ needed} = \frac{950 \, \text{kg} \times 160}{112} = \frac{950 \times 160}{112} \, \text{kg}
$$

$$
= \frac{152000}{112} \approx 1357.14 \, \text{kg}
$$

---

### Step 3: Account for the fact that the ore contains only 95% $Fe_2O_3$

$$
\text{Amount of ore needed} = \frac{1357.14}{0.95} \approx 1428.57 \, \text{kg}
$$

---

### ✅ Final Answer: **1428.57 kg**

So the correct answer is:

$$
\boxed{1428.57}
$$",yes
B,"To match the metals in **Group I** with the appropriate **extraction routes** in **Group II**, let's analyze the standard methods used for extracting each metal:

### Group I: Metals
- **P. Al (Aluminum)**  
- **Q. Ti (Titanium)**  
- **R. Cu (Copper)**  
- **S. Fe (Iron)**

### Group II: Extraction Routes
- **1. Blast Furnace** – Used for **iron (Fe)** extraction from iron ore.
- **2. Matte Smelting** – Used for **copper (Cu)** extraction from copper ores.
- **3. Electrolysis of Fused Salts** – Used for **aluminum (Al)** extraction from bauxite via the Hall-Héroult process.
- **4. Halide Metallurgy** – Used for **titanium (Ti)** extraction, typically involving the **Kroll process** using titanium tetrachloride (TiCl₄).

### Matching:
- **P. Al** → **3. Electrolysis of Fused Salts**
- **Q. Ti** → **4. Halide Metallurgy**
- **R. Cu** → **2. Matte Smelting**
- **S. Fe** → **1. Blast Furnace**

### Correct Match:
**(B) P-3, Q-4, R-2, S-1**

### ✅ Final Answer: **B**",yes
B,"To solve this question, we need to match the entities in **Column I** with the appropriate **processes** in **Column II**.

---

### **Column I:**
- **P** - Xanthate salts  
- **Q** - *Thiobacillus Ferrooxidans*  
- **R** - Hydrocyclone  
- **S** - Anode effect  

---

### **Column II:**
- **1** - Extraction of Al  
- **2** - Flotation  
- **3** - Classification  
- **4** - Bacterial Leaching  

---

### **Matching Explanation:**

- **P - Xanthate salts**  
  Xanthate salts are **collectors** used in **flotation** processes to enhance the floatability of certain minerals.  
  ⇒ **P - 2 (Flotation)**

- **Q - Thiobacillus Ferrooxidans**  
  This is a **bacterium** used in **bacterial leaching** to oxidize sulfide ores, especially in the extraction of metals like copper.  
  ⇒ **Q - 4 (Bacterial Leaching)**

- **R - Hydrocyclone**  
  A hydrocyclone is used to **classify** particles based on size in mineral processing.  
  ⇒ **R - 3 (Classification)**

- **S - Anode effect**  
  The **anode effect** is a phenomenon that occurs during the **electrolytic extraction of aluminum**, particularly in the Hall-Héroult process.  
  ⇒ **S - 1 (Extraction of Al)**

---

### **Final Matching:**
- **P - 2**  
- **Q - 4**  
- **R - 3**  
- **S - 1**

---

### **Correct Answer:**
**(B) P-2, Q-4, R-3, S-1**

✅ **Answer: B**",yes
A,"The sub-lance is used to monitor composition and temperature in the **ladle refining furnace**.

**Answer: B**",No.
D,"The operation **NOT** associated with casting is:

**(D) Calendaring**

**Explanation:**

- **(A) Gating** – Related to casting, as it refers to the channel through which molten metal flows into the mold.
- **(B) Fettling** – Also related to casting, involving the removal of excess material from castings.
- **(C) Stack Moulding** – A casting process where multiple patterns are stacked to produce multiple castings in one mold.
- **(D) Calendaring** – A process used in **plastics** and **paper** manufacturing, not related to casting.

**Answer: D**",yes
D,The answer is: **D**,yes
10.0 TO 10.5,"To find the **weight percent of FeO** in the DRI, we can use the following information:

- **Total Fe = 92 wt.%** (includes both metallic Fe and FeO)
- **Metallic Fe = 84 wt.**%

This means that the **FeO content** is the difference between **Total Fe** and **Metallic Fe**:

$$
\text{FeO} = \text{Total Fe} - \text{Metallic Fe} = 92\% - 84\% = 8\%
$$

### ✅ Final Answer: **8**",no
2.0 TO 2.5,"We are given the formula for **mould heat flux** $ q_m(z) $ as a function of distance below the meniscus $ z $:

$$
q_m(z) = \left[2.67 - 0.33\left(\frac{z}{U_c}\right)^{0.5}\right] \times 10^6 \ \text{W/m}^2
$$

We are also given:

- Mould length $ L_m = 0.8 \ \text{m} $
- Casting speed $ U_c = 0.2 \ \text{m/s} $

We are to find the **average mould flux** over the length of the mould.

---

### Step 1: Understand the formula

The heat flux $ q_m(z) $ is a function of the depth $ z $ below the meniscus. To find the **average** heat flux over the length of the mould, we need to integrate $ q_m(z) $ from $ z = 0 $ to $ z = L_m $, and then divide by $ L_m $.

So, the average heat flux is:

$$
\bar{q}_m = \frac{1}{L_m} \int_0^{L_m} q_m(z) \, dz
$$

---

### Step 2: Substitute the expression for $ q_m(z) $

$$
\bar{q}_m = \frac{1}{L_m} \int_0^{L_m} \left[2.67 - 0.33\left(\frac{z}{U_c}\right)^{0.5}\right] \times 10^6 \, dz
$$

Let’s define the constants:

- $ C_1 = 2.67 \times 10^6 $
- $ C_2 = 0.33 \times 10^6 $
- $ U_c = 0.2 \ \text{m/s} $

So the integral becomes:

$$
\bar{q}_m = \frac{1}{L_m} \int_0^{L_m} \left[C_1 - C_2\left(\frac{z}{U_c}\right)^{0.5}\right] \, dz
$$

---

### Step 3: Evaluate the integral

Break it into two parts:

$$
\int_0^{L_m} \left[C_1 - C_2\left(\frac{z}{U_c}\right)^{0.5}\right] dz = C_1 \int_0^{L_m} dz - C_2 \int_0^{L_m} \left(\frac{z}{U_c}\right)^{0.5} dz
$$

Evaluate both integrals:

1. $ \int_0^{L_m} dz = L_m $

2. $ \int_0^{L_m} \left(\frac{z}{U_c}\right)^{0.5} dz = \frac{1}{U_c^{0.5}} \int_0^{L_m} z^{0.5} dz = \frac{1}{U_c^{0.5}} \cdot \frac{2}{3} L_m^{1.5} $

So:

$$
\int_0^{L_m} \left[C_1 - C_2\left(\frac{z}{U_c}\right)^{0.5}\right] dz = C_1 L_m - C_2 \cdot \frac{2}{3} \cdot \frac{L_m^{1.5}}{U_c^{0.5}}
$$

Now divide by $ L_m $ to get the average:

$$
\bar{q}_m = C_1 - \frac{2}{3} \cdot \frac{C_2}{L_m^{0.5}} \cdot \frac{L_m^{1.5}}{U_c^{0.5}} = C_1 - \frac{2}{3} \cdot \frac{C_2}{U_c^{0.5}} \cdot L_m
$$

---

### Step 4: Plug in the values

- $ C_1 = 2.67 \times 10^6 \ \text{W/m}^2 $
- $ C_2 = 0.33 \times 10^6 \ \text{W/m}^2 $
- $ L_m = 0.8 \ \text{m} $
- $ U_c = 0.2 \ \text{m/s} $

$$
\bar{q}_m = (2.67 \times 10^6) - \frac{2}{3} \cdot \frac{0.33 \times 1",no
97.5 TO 98.3,"To determine the **yield of Fe** in the BOF (Basic Oxygen Furnace) steelmaking process, we need to track the amount of iron that is **removed** from the hot metal and **converted into steel**. The yield is defined as:

$$
\text{Yield of Fe} = \left( \frac{\text{Mass of Fe in steel}}{\text{Mass of Fe in hot metal}} \right) \times 100
$$

---

### **Step 1: Mass of Fe in Hot Metal**

Hot metal contains **93.2% Fe** by weight, and the total mass of hot metal is **100 metric tons**.

$$
\text{Mass of Fe in hot metal} = 100 \times 0.932 = 93.2 \text{ metric tons}
$$

---

### **Step 2: Mass of CaO in Lime**

The lime used is **5 metric tons** with **90% CaO** by weight.

$$
\text{Mass of CaO in lime} = 5 \times 0.90 = 4.5 \text{ metric tons}
$$

---

### **Step 3: Mass of CaO in Slag**

The slag contains **40% CaO** by weight. Let’s denote the **mass of slag** as $ S $.

$$
\text{Mass of CaO in slag} = 0.40 \times S
$$

From the lime, the CaO is **used** in the slag. So:

$$
\text{Mass of CaO in slag} = 4.5 \text{ metric tons}
\Rightarrow 0.40 \times S = 4.5 \Rightarrow S = \frac{4.5}{0.40} = 11.25 \text{ metric tons}
$$

---

### **Step 4: Mass of FeO in Slag**

Slag contains **22% FeO** by weight.

$$
\text{Mass of FeO in slag} = 0.22 \times 11.25 = 2.475 \text{ metric tons}
$$

---

### **Step 5: Mass of Fe in Slag (FeO)**

FeO contains **Fe** in the form of Fe²⁺. The molar mass of Fe is **55.85 g/mol**, and the molar mass of O is **16.00 g/mol**, so:

$$
\text{Molar mass of FeO} = 55.85 + 16.00 = 71.85 \text{ g/mol}
$$

$$
\text{Mass fraction of Fe in FeO} = \frac{55.85}{71.85} \approx 0.776
$$

$$
\text{Mass of Fe in slag} = 2.475 \times 0.776 \approx 1.921 \text{ metric tons}
$$

---

### **Step 6: Mass of Fe in Steel**

Total Fe in hot metal = 93.2 metric tons  
Fe in slag = 1.921 metric tons  
Therefore, Fe in steel = 93.2 – 1.921 = **91.279 metric tons**

---

### **Step 7: Yield of Fe**

$$
\text{Yield of Fe} = \left( \frac{91.279}{93.2} \right) \times 100 \approx 97.95\%
$$

---

### ✅ Final Answer:

$$
\boxed{98\%}
$$

**Answer: C** (if options are A, B, C, D, and 98% corresponds to option C)  
**Or if numerical value is expected: $\boxed{98}$**",yes
0.0010 TO 0.0050,"We are given:

- Reaction:  
  $$
  \text{C} + \text{O} \rightleftharpoons \text{CO(g)}
  $$
- Log of the equilibrium constant:  
  $$
  \log K = \frac{1160}{T} + 2.003
  $$
- Temperature: $ T = 1600^\circ\text{C} = 1873.15 \, \text{K} $
- Carbon content: $ 0.7 \, \text{wt.\%} $
- Activity coefficients: $ \gamma_{\text{O}} = \gamma_{\text{C}} = 1 $
- We are to find the **dissolved oxygen content (in wt.%)** in the steel.

---

### Step 1: Calculate the equilibrium constant $ K $

$$
\log K = \frac{1160}{1873.15} + 2.003
$$

$$
\log K \approx 0.619 + 2.003 = 2.622
$$

$$
K = 10^{2.622} \approx 419.6
$$

---

### Step 2: Use the equilibrium expression

The equilibrium expression for the reaction is:

$$
K = \frac{P_{\text{CO}}}{a_{\text{C}} \cdot a_{\text{O}}}
$$

Given that the activity of both C and O is equal to their concentration (since activity coefficients are 1), and $ P_{\text{CO}} = 1 \, \text{atm} $, we can write:

$$
K = \frac{1}{a_{\text{C}} \cdot a_{\text{O}}}
$$

$$
a_{\text{C}} \cdot a_{\text{O}} = \frac{1}{K} = \frac{1}{419.6} \approx 0.002383
$$

---

### Step 3: Express activities in terms of concentration

Let’s define:

- $ C = 0.7 \, \text{wt.\%} $
- $ O = x \, \text{wt.\%} $ (unknown, to be found)
- Assume the total weight of the steel is 100 g, so:
  - Mass of C = 0.7 g
  - Mass of O = $ x $ g
  - Mass of other elements = $ 100 - 0.7 - x = 99.3 - x $ g

Assuming the density of the steel is approximately 7.8 g/cm³, the volume is:

$$
V = \frac{100}{7.8} \approx 12.82 \, \text{cm}^3
$$

Now, calculate the activity of C and O in mol/L:

- Molar mass of C = 12.01 g/mol
- Molar mass of O = 16.00 g/mol

$$
a_{\text{C}} = \frac{0.7}{12.01} \cdot \frac{1}{12.82} = \frac{0.7}{154.0} \approx 0.004545
$$

$$
a_{\text{O}} = \frac{x}{16.00} \cdot \frac{1}{12.82} = \frac{x}{205.1} \approx 0.004876x
$$

So:

$$
a_{\text{C}} \cdot a_{\text{O}} = 0.004545 \cdot 0.004876x \approx 0.00002216x
$$

Set this equal to the earlier expression:

$$
0.00002216x = 0.002383
$$

$$
x = \frac{0.002383}{0.00002216} \approx 107.5
$$

Wait — that can't be right. It suggests over 100 wt% O, which is not physically possible.

This indicates a **problem in the assumption** that both C and O are in the same volume (i.e., the assumption that they are both in the same solution, and their activities are based on the same volume). That assumption is **invalid**.

---

### Step 4: Re-e",No.
A,"The primary purpose of adding **collectors** in froth flotation is to **make the surface of the mineral hydrophobic**, which allows the mineral particles to attach to air bubbles and rise to the surface, forming a froth that can be collected.

**Correct answer: (A)**

**Answer: A**",yes
D,"The correct sequence of operations in an integrated steel plant is:

1. **Blast Furnace (BF)** – This is where iron is produced from iron ore, coke, and limestone.
2. **Basic Oxygen Furnace (BOF)** – Here, molten iron from the blast furnace is converted into steel by blowing oxygen to remove impurities.
3. **Ladle Furnace Process (LF)** – This is used to adjust the temperature and chemical composition of the molten steel.
4. **Ruhrstahl Heraeus Degassing Process (RH)** – This step removes gases and impurities from the molten steel to produce high-quality steel.

So the correct sequence is: **BF → BOF → LF → RH**

### ✅ Correct Answer: **(D) BF→BOF→LF→RH**  
**Answer: D**",yes
D,"We are given that the product of the dissolved carbon and oxygen contents follows the relation:

$$
(\text{wt.\% C}) \times (\text{wt.\% O}) = K
$$

This is a **constant** that depends on the **partial pressure of CO** and the **temperature**.

---

### Given:
- At $ p_{CO} = 1 \, \text{atm} $, $ K = 0.002 $
- Temperature is constant at 1550 °C
- We are asked to find $ K $ when $ p_{CO} = 0.1 \, \text{atm} $

---

### Assumption:
The problem states that **Henry’s Law is applicable**. This implies that the product $ (\text{wt.\% C}) \times (\text{wt.\% O}) $ is **proportional** to the partial pressure of CO.

In other words:

$$
K \propto p_{CO}
$$

So, if $ p_{CO} $ changes, $ K $ changes proportionally.

---

### Step-by-step:

Let’s denote:
- $ K_1 = 0.002 $ at $ p_{CO,1} = 1 \, \text{atm} $
- $ K_2 = ? $ at $ p_{CO,2} = 0.1 \, \text{atm} $

Since $ K \propto p_{CO} $, we can write:

$$
\frac{K_2}{K_1} = \frac{p_{CO,2}}{p_{CO,1}}
$$

$$
\frac{K_2}{0.002} = \frac{0.1}{1} = 0.1
$$

$$
K_2 = 0.002 \times 0.1 = 0.0002
$$

---

### ✅ Final Answer: **D** (0.0002)

**Answer: D**",yes
D,"To minimize refractory loss during **BOF (Basic Oxygen Furnace) steel-making**, the slag should be **supersaturated with MgO**.

### Reason:
- Refractory materials (like magnesia bricks) are primarily composed of **MgO**.
- During steelmaking, the slag reacts with the refractory lining.
- If the slag is **supersaturated with MgO**, it reduces the solubility of MgO in the slag, thereby **minimizing the dissolution of MgO from the refractory lining**.
- This helps in **reducing refractory loss** and extending the life of the furnace lining.

### Correct Answer:
**(D) MgO**

✅ **Answer: D**",yes
C,"To match the metals in **Group I** with the appropriate **extractive processes** in **Group II**, we need to understand the **common extraction methods** for each metal:

---

### **Group I (Metals):**

- **P. Fe (Iron)**  
- **Q. Ni (Nickel)**  
- **R. Al (Aluminum)**  
- **S. Cr (Chromium)**

---

### **Group II (Extractive Processes):**

- **1. Metallothermic Reduction**  
- **2. Carbothermic Reduction**  
- **3. Matte Smelting**  
- **4. Fused Salt Electrolysis**

---

### **Process Descriptions:**

- **1. Metallothermic Reduction**  
  - Used for **refractory metals** like **chromium (Cr)**, where a **more reactive metal** (like **aluminum**) is used to reduce the oxide.

- **2. Carbothermic Reduction**  
  - Used for **iron (Fe)** and **nickel (Ni)**. Involves **carbon** as a reducing agent in high-temperature processes.

- **3. Matte Smelting**  
  - Used for **nickel (Ni)**. The ore is smelted to produce a **matte** (a mixture of sulfides), which is then further processed.

- **4. Fused Salt Electrolysis**  
  - Used for **aluminum (Al)**. Aluminum is extracted from **bauxite** by **electrolysis** of molten alumina in a cryolite bath.

---

### **Matching:**

- **Fe (Iron)** → **2. Carbothermic Reduction**  
- **Ni (Nickel)** → **3. Matte Smelting**  
- **Al (Aluminum)** → **4. Fused Salt Electrolysis**  
- **Cr (Chromium)** → **1. Metallothermic Reduction**

---

### **Final Match:**

- **P (Fe) → 2**  
- **Q (Ni) → 3**  
- **R (Al) → 4**  
- **S (Cr) → 1**

---

### **Correct Answer:**

**(C) P-2, Q-3, R-4, S-1**

✅ **Answer: C**",yes
A,"The correct sequence of steelmaking operations is:

**BOF (Basic Oxygen Furnace) → LF (Ladle Furnace) → VD (Vacuum Degassing) → CC (Continuous Casting)**

This sequence represents the typical process flow in modern steelmaking:

1. **BOF**: Primary steelmaking where molten iron is converted into steel by blowing oxygen.
2. **LF**: Refining of the steel in the ladle to adjust composition and temperature.
3. **VD**: Vacuum degassing to remove gases and adjust composition.
4. **CC**: Continuous casting where the molten steel is solidified into shapes like slabs or billets.

### Correct answer: **(A) BOF → LF → VD → CC**

**Answer: A**",yes
D,"The common ore of titanium is **Ilmenite**.

**Answer: D**",yes
A,"To solve this question, we need to match the **reactors/refining sites** in **Column I** with the corresponding **refining processes** in **Column II**.

### Let's understand each term:

#### **Column I:**
- **(P) Blast furnace runner**  
  This is part of the **blast furnace**, used in **ironmaking**, not in steelmaking. However, the **blast furnace runner** is involved in the **de-phosphorization** process due to the high temperatures and chemical reactions that occur in the furnace.

- **(Q) AOD (Argon Oxygen Decarburization)**  
  AOD is a **steelmaking process** used to **decarburize** molten steel by blowing a mixture of argon and oxygen. So, AOD is directly associated with **decarburization**.

- **(R) Torpedo car**  
  A torpedo car is used to transport molten steel from the **converter** (like BOF or AOD) to the **ladle furnace** or **continuous caster**. It is not directly involved in any specific refining process like de-sulfurization or de-phosphorization, but it is often associated with **external de-siliconization** in some refining steps.

- **(S) BOF (Basic Oxygen Furnace)**  
  BOF is a **steelmaking process** used for **de-phosphorization**. It uses high oxygen injection to oxidize impurities such as phosphorus and silicon.

#### **Column II:**
- **1. De-carburization** – This is the process of reducing carbon content in steel, typically done in **AOD**.
- **2. External De-sulfurization** – This is done **after** the main refining process, often using slag or chemical treatments.
- **3. De-phosphorization** – This is done in **BOF** by oxidizing phosphorus.
- **4. External De-siliconization** – This is often done in **torpedo cars** or **ladle furnaces** after primary refining.

### Now, let's match:

- **(P) Blast furnace runner** → **3. De-phosphorization**
- **(Q) AOD** → **1. De-carburization**
- **(R) Torpedo car** → **4. External De-siliconization**
- **(S) BOF** → **3. De-phosphorization**

Wait — this is conflicting for **(S) BOF** and **(P) Blast furnace runner** both being assigned **3. De-phosphorization**. That’s not possible. Let’s correct.

Actually:

- **(S) BOF** → **3. De-phosphorization**
- **(P) Blast furnace runner** → **2. External De-sulfurization** (since it's part of the blast furnace, which is used for **de-sulfurization** in the ironmaking process)

Let’s reassign properly:

- **(P) Blast furnace runner** → **2. External De-sulfurization**
- **(Q) AOD** → **1. De-carburization**
- **(R) Torpedo car** → **4. External De-siliconization**
- **(S) BOF** → **3. De-phosphorization**

### Final Match:
- **P → 2**
- **Q → 1**
- **R → 4**
- **S → 3**

This corresponds to **(C) P-2, Q-1, R-4, S-3**

### ✅ **Answer: (C)**",no
D,"To match the injection metallurgy techniques with their corresponding objectives, let's analyze each technique in **Column I** and its likely purpose from **Column II**:

---

### **Column I: Injection Metallurgy Techniques**

**(P) Aluminium wire feeding**  
- **Purpose:** Aluminium is commonly used for **deoxidation** in steelmaking. It reacts with oxygen in the steel to form alumina (Al₂O₃), which helps remove dissolved oxygen.  
- **Matches with:** **4. Deoxidation**

---

**(Q) Calcium treatment**  
- **Purpose:** Calcium is used to **modify inclusions**, especially to change the shape and composition of non-metallic inclusions in steel. It helps in making inclusions more spherical and less harmful.  
- **Matches with:** **1. Inclusion modification**

---

**(R) Argon rinsing**  
- **Purpose:** Argon gas is used to **mix the liquid steel**, ensuring homogeneity and uniform temperature distribution.  
- **Matches with:** **2. Mixing of liquid steel**

---

**(S) Lime powder injection**  
- **Purpose:** Lime is used for **de-sulphurization**. It reacts with sulfur in the steel to form calcium sulfide (CaS), which is removed from the melt.  
- **Matches with:** **3. De-sulphurization**

---

### Final Matching:
- **P → 4** (Deoxidation)  
- **Q → 1** (Inclusion modification)  
- **R → 2** (Mixing of liquid steel)  
- **S → 3** (De-sulphurization)

### Correct Answer: **(D) P-4, Q-1, R-2, S-3**

✅ **Answer: D**",yes
C,"The correct answer is: **(B) The element having higher diffusivity is leached**

### Explanation:
Selective leaching in a binary alloy refers to the preferential dissolution of one component of the alloy in a corrosive environment. The key factor in selective leaching is the **diffusivity** of the elements in the alloy.

- **Diffusivity** refers to the ease with which an element can move through a medium (e.g., a corrosive solution or a metal matrix).  
- Elements with **higher diffusivity** tend to dissolve more readily, leading to **selective leaching**.
- This is often observed in alloys like **brass** (Cu-Zn), where **zinc** has a higher diffusivity and is preferentially leached in acidic environments.

### Why the other options are incorrect:
- **(A) The lower atomic weight element is leached**: This is not a general rule. Diffusivity, not atomic weight, is the main factor.
- **(C) The more electronegative element is leached**: Electronegativity is related to chemical reactivity, but not directly to selective leaching in alloys.
- **(D) The element with lower density is leached**: Density is not a determining factor in selective leaching.

### ✅ Correct Answer: **B**",no
A,The correct answer is: **A**,yes
D,"To match the products in **Column I** with the appropriate **manufacturing processes** in **Column II**, let's analyze each item:

---

### **Column I:**

**(P) Blades of a gas turbine**  
- These are typically made from high-strength, heat-resistant materials like superalloys.  
- They are often manufactured using **investment casting** (also known as lost-wax casting) due to the complex shapes and high-temperature requirements.  
✅ **Match: P - 4 (Investment casting)**

---

**(Q) Seamless tubing**  
- Seamless tubing is produced by **extrusion** or **drawing**, but **extrusion** is the most common method for producing long, continuous seamless tubes.  
✅ **Match: Q - 2 (Extrusion)**

---

**(R) Automotive cylinder blocks**  
- Cylinder blocks are usually made by **sand casting**. This process is cost-effective and suitable for large, complex parts like engine blocks.  
✅ **Match: R - 1 (Sand casting)**

---

**(S) Tungsten filament**  
- Tungsten filaments are made by **wire drawing** from a powder metallurgy process. This involves forming a wire from powdered tungsten and then drawing it into thin filaments.  
✅ **Match: S - 3 (Powder metallurgy and wire drawing)**

---

### Final Matching:
- **P - 4**
- **Q - 2**
- **R - 1**
- **S - 3**

### Correct Option:
**(D) P-4, Q-2, R-1, S-3**

---

**Answer: D**",yes
