Truth,Model,Critic
1,"To determine the degree of freedom (F) in the reaction:

$$
CaCO_3(s) \rightleftharpoons CaO(s) + CO_2(g)
$$

we use the **Fugacity Rule** for reactions in thermodynamic equilibrium:

> **The degree of freedom (F) for a reaction in equilibrium is given by:**

$$
F = \Delta F + \Delta n - 1
$$

Where:
- $\Delta F$ is the change in the number of moles of gas (in the reaction),
- $\Delta n$ is the change in the number of moles of gas in the reaction.

### Step 1: Count the moles of gas before and after the reaction

- **Reactant side (CaCO₃(s)):** 0 moles of gas
- **Product side (CaO(s) + CO₂(g)):** 1 mole of gas

So, $\Delta n = 1 - 0 = 1$

### Step 2: Apply the formula

$$
F = \Delta F + \Delta n - 1
$$

But $\Delta F = 0$ because the reaction is **not** a chemical reaction in terms of gas moles (it's a solid decomposition), so:

$$
F = 0 + 1 - 1 = 0
$$

### ✅ Final Answer: **A** (0)",No.
6650.00 TO 6750.00,"To determine the **adiabatic flame temperature** for the combustion of CO with stoichiometric oxygen, we need to:

1. **Write the balanced chemical equation**:
   $$
   \text{CO} + \frac{1}{2} \text{O}_2 \rightarrow \text{CO}_2
   $$

2. **Calculate the enthalpy change** for the reaction:
   $$
   \Delta H^\circ_{298} = -282000 \, \text{kJ/(kg-mol CO)}
   $$

3. **Determine the molar flow rate of CO**:
   $$
   \text{Molar flow rate of CO} = 1 \, \text{kg-mol/h}
   $$

4. **Calculate the moles of O₂ required**:
   $$
   \text{Molar flow rate of O}_2 = \frac{1}{2} \times 1 = 0.5 \, \text{kg-mol/h}
   $$

5. **Calculate the total enthalpy change**:
   $$
   \Delta H = -282000 \, \text{kJ/(kg-mol CO)} \times 1 \, \text{kg-mol/h} = -282000 \, \text{kJ/h}
   $$

6. **Use the energy balance for adiabatic combustion**:
   $$
   \Delta H = \Delta U + \Delta (PV)
   $$
   For an adiabatic process, $ \Delta H = \Delta U + \Delta (PV) $

   But since the process is at constant pressure (1 atm), we can use the simplified energy balance:
   $$
   \Delta H = \Delta (H_{\text{products}} - H_{\text{reactants}})
   $$

   The **specific heat at constant pressure** for CO₂ is given as:
   $$
   C_p(\text{CO}_2) = 44 \, \text{kJ/(kg-mol·K)}
   $$

   Let’s denote the **adiabatic flame temperature** as $ T_{\text{ad}} $.

   The **total enthalpy change** is:
   $$
   \Delta H = -282000 \, \text{kJ/h}
   $$

   The **total enthalpy change** can also be expressed as:
   $$
   \Delta H = n \cdot C_p \cdot (T_{\text{ad}} - 298)
   $$
   where $ n = 1 $ (molar flow rate of CO), and $ C_p = 44 \, \text{kJ/(kg-mol·K)} $

   So:
   $$
   -282000 = 1 \cdot 44 \cdot (T_{\text{ad}} - 298)
   $$

   Solve for $ T_{\text{ad}} $:
   $$
   T_{\text{ad}} - 298 = \frac{-282000}{44} = -6409.09
   $$
   $$
   T_{\text{ad}} = 298 - 6409.09 = -6111.09 \, \text{K}
   $$

   This result is **unphysical**, indicating a **mistake** in the approach.

---

### Correct Approach:

The **correct approach** is to use the **energy balance** with the **specific heat at constant pressure** of CO₂ and the **specific heat of CO** (not given).

But since the problem only gives $ C_p(\text{CO}_2) = 44 \, \text{kJ/(kg-mol·K)} $, we assume the **specific heat of CO** is negligible or not required for the calculation.

Thus, the **adiabatic flame temperature** is:

$$
T_{\text{ad}} = 298 + \frac{-282000}{44} = 298 - 6409.09 = -6111.09 \, \text{K}
$$

This is **not physically possible**.

---

### Final Answer:

The **adiabatic flame temperature** is **not physically possible** for this reaction under the given conditions.

But if we **ignore the physical impossibility** and **use the formula**, the answer is:

$$
\boxed{-6111.09}
$$

However, this is **not physically meaningful**.

---

### Final Answer (with correct interpretation):

The adiabatic flame temperature is **not",No.
0.92 TO 0.96,"To solve this problem, we are given the entropy changes for the transformation of **orthorhombic sulfur** to **monoclinic sulfur** under two conditions:

1. **Heating orthorhombic sulfur from 0 K to 368.5 K**:
   $$
   \Delta S_{\text{heating}} = 36.86 \, \text{J/K}
   $$

2. **Cooling monoclinic sulfur from 368.5 K to 0 K**:
   $$
   \Delta S_{\text{cooling}} = -37.8 \, \text{J/K}
   $$

We are told that **pure orthorhombic sulfur transforms to stable monoclinic sulfur above 368.5 K**, and we are to find the **entropy of transformation at 368.5 K** (i.e., the entropy change when orthorhombic sulfur transforms to monoclinic sulfur at this temperature).

Let’s denote:

- $ S_{\text{orthorhombic}} $ = entropy of orthorhombic sulfur at 368.5 K
- $ S_{\text{monoclinic}} $ = entropy of monoclinic sulfur at 368.5 K

We are to find $ \Delta S = S_{\text{monoclinic}} - S_{\text{orthorhombic}} $.

From the given data:

- When heating orthorhombic sulfur from 0 K to 368.5 K, the entropy change is:
  $$
  \Delta S_{\text{heating}} = S_{\text{monoclinic}} - S_{\text{orthorhombic}} = 36.86 \, \text{J/K}
  $$

- When cooling monoclinic sulfur from 368.5 K to 0 K, the entropy change is:
  $$
  \Delta S_{\text{cooling}} = S_{\text{orthorhombic}} - S_{\text{monoclinic}} = -37.8 \, \text{J/K}
  $$

Now, we can add these two equations:

$$
\Delta S_{\text{heating}} + \Delta S_{\text{cooling}} = (S_{\text{monoclinic}} - S_{\text{orthorhombic}}) + (S_{\text{orthorhombic}} - S_{\text{monoclinic}}) = 0
$$

This gives:

$$
36.86 - 37.8 = -0.94 \, \text{J/K}
$$

So, the entropy change for the transformation of orthorhombic sulfur to monoclinic sulfur at 368.5 K is:

$$
\Delta S = -0.94 \, \text{J/K}
$$

### ✅ Final Answer: **-0.94**  
So, the correct answer is: **C** (if the options are A, B, C, D, etc.) or **-0.94**.",No.
2.50 TO 2.60,"To find the **critical edge length** of a cube-shaped nucleus for **homogeneous nucleation** in a pure metal, we use the formula:

$$
r_c = \left( \frac{2 \gamma}{\Delta G_v} \right)^{1/3}
$$

Where:
- $ \gamma = 0.177 \, \text{J/m}^2 $ is the surface energy
- $ \Delta G_v = -2.8 \times 10^8 \, \text{J/m}^3 $ is the change in volume free energy

### Step 1: Plug in the values
$$
r_c = \left( \frac{2 \times 0.177}{-2.8 \times 10^8} \right)^{1/3}
$$

Note: The negative sign in $ \Delta G_v $ indicates that the process is **favorable** (i.e., the nucleus forms), so we take the **absolute value** for the calculation.

$$
r_c = \left( \frac{0.354}{2.8 \times 10^8} \right)^{1/3}
$$

### Step 2: Compute the value
$$
r_c = \left( 1.264 \times 10^{-10} \right)^{1/3}
$$

$$
r_c \approx 2.33 \times 10^{-4} \, \text{m}
$$

Convert to **nm** (since $ 1 \, \text{m} = 10^9 \, \text{nm} $):

$$
r_c \approx 2.33 \times 10^{-4} \times 10^9 = 233 \, \text{nm}
$$

### Final Answer:
**A** (rounded to two decimal places: 233.00 nm) ✅

**Answer: A**",No.
C,"To determine the average neck size in the W-Ni compact, we use the **Frank–Read–Frank model** for grain boundary formation in sintering.

### Key Concepts:
- **Neck size** is the width of the grain boundary between two grains.
- The **energy of the interface** is the energy associated with the boundary between two phases.
- The **energy required to form a neck** is given by:

$$
E = \gamma \cdot \text{length of neck}
$$

Where:
- $ E $ is the energy (in J/m²)
- $ \gamma $ is the interfacial energy (in J/m²)
- Length of neck is the average neck size (in m)

### Given:
- Interfacial energy between W-W = 0.52 J/m²
- Interfacial energy between W-Ni = 0.30 J/m²
- Grain size = 40 µm

### Assumption:
The average neck size is determined by the **minimum energy** required to form a grain boundary. In the case of a **W-Ni compact**, the **W-W interface** is the dominant one, and the **W-Ni interface** is less energetic.

So, the **minimum energy** is associated with the **W-W interface**, and we use the **W-W interface energy** (0.52 J/m²) to calculate the neck size.

### Calculation:
Let the **average neck size** be $ x $ (in m).

$$
E = \gamma \cdot x \Rightarrow x = \frac{E}{\gamma}
$$

$$
x = \frac{0.52 \, \text{J/m}^2}{0.52 \, \text{J/m}^2/\text{m}} = 1 \, \text{m}
$$

But this is in **meters**, and we need the **average neck size** in **µm**.

Convert 1 m to µm:

$$
1 \, \text{m} = 10^6 \, \text{µm}
$$

So, the **average neck size** is **1000 µm**.

But this is **not** among the options. This suggests that the **energy is not directly used in this way**.

Let’s re-express the formula properly:

The **energy required to form a neck** is:

$$
E_{\text{neck}} = \gamma_{\text{W-W}} \cdot x
$$

We are told that the **energy required to form a neck** is **equal to the energy required to form the grain boundary**.

Assume that the **energy to form the grain boundary** is:

$$
E_{\text{boundary}} = \gamma_{\text{W-W}} \cdot x
$$

But we are given the **grain size** (40 µm), and we are to find the **average neck size**.

In the **Frank–Read–Frank model**, the **average neck size** is approximately:

$$
x \approx \frac{E_{\text{boundary}}}{\gamma_{\text{W-W}}}
$$

But since we are given the **grain size**, and assuming that the **neck size is proportional to the grain size**, we can use:

$$
x \approx \frac{E_{\text{boundary}}}{\gamma_{\text{W-W}}}
$$

But since we are given the **grain size**, and assuming that the **neck size is proportional to the grain size**, the **average neck size** is:

$$
x \approx \frac{40 \, \mu\text{m}}{2} = 20 \, \mu\text{m}
$$

### Final Answer:
**(C) 20**",no
A,"To determine the most abundant anion in a **2CaO·SiO₂** melt, we need to analyze the structure of the compound and its possible anions.

### Step 1: Understand the formula
The formula **2CaO·SiO₂** means:
- 2 moles of CaO
- 1 mole of SiO₂

So, the total number of **SiO₂** units is 1, and the total number of **CaO** units is 2.

### Step 2: Determine the ions in the melt
In a **melting** of **CaO·SiO₂**, the anions are typically **SiO₄⁴⁻** (tetrahedral silicate anion), and **O²⁻** (from the oxide ions).

However, the **SiO₂** in the formula is **not** a simple oxide, but a **silicate**. In silicates, the **SiO₂** unit can be part of a larger structure, such as **SiO₄⁴⁻** (tetrahedron) or **SiO₃²⁻** (trigonal bipyramid), but in the case of **SiO₂**, the anion is **SiO₄⁴⁻** (tetrahedral).

### Step 3: Analyze the options
We are given four possible anions:
- (A) $(SiO_4)^{-4}$
- (B) $(Si_2O_7)^{-6}$
- (C) $(Si_3O_{10})^{-8}$
- (D) $(Si_4O_{14})^{-10}$

These are all possible silicate anions, and the **most abundant** one in a **CaO·SiO₂** melt is typically **SiO₄⁴⁻** (tetrahedral silicate anion).

### Step 4: Conclusion
The **most abundant anion** in a **2CaO·SiO₂** melt is:

**Answer: A**",yes
D,"The maximum number of phases in a three-component system at constant pressure is **3**.

This is based on the **Phase Rule**:

$$
F = C - P + 1
$$

Where:
- $ F $ is the number of degrees of freedom,
- $ C $ is the number of components,
- $ P $ is the number of phases.

At **constant pressure**, the number of phases $ P $ is **3**, so:

$$
F = 3 - 3 + 1 = 1
$$

But the question is not about the number of degrees of freedom, but the **maximum number of phases** in a three-component system at constant pressure.

The **maximum number of phases** in a three-component system at constant pressure is **3**.

$$
\boxed{C}
$$",no
A,"We are given the molar free energy of a liquid solution of a binary A-B alloy as a function of temperature $ T $ and composition $ x $:

$$
G^{(L)}(T, x) = (1 - x)[G_A^{(0,L)}] + x[G_B^{(0,L)}] + RT[x \ln x + (1 - x) \ln(1 - x)] + 4000x(1 - x)
$$

We are asked to find the **excess molar free energy**, $ G^{(XS,L)} $, for an alloy with $ x = 0.5 $ at $ T = 1000 $ K.

---

### Step 1: Understand the definition of excess molar free energy

The **excess molar free energy** is defined as:

$$
G^{(XS,L)} = G^{(L)}(T, x) - G^{(L)}(T, x^*) 
$$

where $ x^* $ is the **reference composition** (usually the ideal solution, like $ x = 0 $ or $ x = 1 $, or the pure component at the given temperature).

For a binary alloy, the reference composition is often taken as $ x = 0 $ or $ x = 1 $, but in this case, we are given a specific composition $ x = 0.5 $, and we are to evaluate the **excess** at this point.

So we compute:

$$
G^{(XS,L)} = G^{(L)}(T, 0.5) - G^{(L)}(T, 0.5)
$$

Wait — that's not right. The **excess molar free energy** is the difference between the actual free energy and the free energy of an ideal solution at the same temperature and composition. In this case, the reference is the **ideal solution** at $ x = 0.5 $, but the given $ G^{(L)}(T, x) $ is already for the **non-ideal** solution.

So the correct approach is:

$$
G^{(XS,L)} = G^{(L)}(T, x) - G^{(L)}(T, x^*)
$$

where $ x^* $ is the **ideal** solution at the same temperature and composition.

For a binary alloy, the **ideal solution** at $ x = 0.5 $ would be a mixture of A and B with $ x = 0.5 $, and the free energy would be:

$$
G^{(L)}(T, 0.5) = (1 - 0.5)[G_A^{(0,L)}] + 0.5[G_B^{(0,L)}] + RT[0.5 \ln 0.5 + 0.5 \ln 0.5] + 4000(0.5)(0.5)
$$

But since the given expression is already for the **non-ideal** solution, and we are to find the **excess** molar free energy, the correct approach is to **evaluate the given expression at $ x = 0.5 $** and compare it to the **ideal solution** at $ x = 0.5 $.

However, the problem does **not** give the **ideal** solution. It only gives the **non-ideal** solution.

So the **excess molar free energy** is:

$$
G^{(XS,L)} = G^{(L)}(T, x) - G^{(L)}(T, x^*)
$$

But since we are not given $ G^{(L)}(T, x^*) $, we **cannot compute it directly**.

Instead, we are given that:

$$
G^{(L)}(T, x) = (1 - x)[G_A^{(0,L)}] + x[G_B^{(0,L)}] + RT[x \ln x + (1 - x) \ln(1 - x)] + 4000x(1 - x)
$$

This is the **non-ideal** solution.

So the **excess molar free energy** is the **difference** between the **non-ideal** solution and the **ideal** solution.

But since the **ideal** solution at $ x = 0.5 $ would have:

$$
G^{(L)}(T, 0.5) = (1 - 0.5)[G_A^{(0,L)}] + 0.5[G_B^{(0,L)}] + RT[0.5 \ln 0.5 + 0.5 \ln 0.5] + 4000(0.5)(0.5)
$$

But we are not",no
B,"To determine how the energy barrier for homogeneous nucleation changes when the solid-liquid interfacial energy increases by 10%, we need to understand the relationship between interfacial energy and the energy barrier in nucleation.

### Key Concept:
The energy barrier for homogeneous nucleation is proportional to the interfacial energy. Specifically, the energy barrier $ E $ is proportional to the interfacial energy $ \gamma $:

$$
E \propto \gamma
$$

So, if the interfacial energy $ \gamma $ increases by 10%, the energy barrier $ E $ will also increase by 10%.

However, this is a **linear** relationship, and the question is about the **percentage change** in the energy barrier, not the absolute value.

### But wait:
Actually, the energy barrier is **not** linearly proportional to the interfacial energy in the context of nucleation. In reality, the energy barrier is proportional to the interfacial energy, but the exact relationship depends on the specific nucleation mechanism and the geometry of the nucleus.

However, in many simplified models, the energy barrier for homogeneous nucleation is approximated as:

$$
E \propto \gamma
$$

So, if the interfacial energy $ \gamma $ increases by 10%, the energy barrier $ E $ will also increase by 10%.

But the question is about the **change in the energy barrier**, not the proportionality. So, if the interfacial energy increases by 10%, the energy barrier increases by **10%**.

But wait — this is not the case in reality. The energy barrier is **not** linearly proportional to the interfacial energy in a way that would result in a simple 10% increase.

In fact, the energy barrier for homogeneous nucleation is **proportional to the interfacial energy**, but the **exact factor** depends on the specific model. However, in the **simplest case**, the energy barrier is proportional to the interfacial energy, so a 10% increase in interfacial energy leads to a 10% increase in the energy barrier.

But this is **not** the case in real-world physics. In reality, the energy barrier is **proportional to the interfacial energy**, but the **exact factor** depends on the specific system, and the **change in the energy barrier** is **not** simply 10%.

However, in the **most simplified** interpretation, the energy barrier is proportional to the interfacial energy, so a 10% increase in interfacial energy leads to a 10% increase in the energy barrier.

But this is **not** the case in reality. In reality, the energy barrier is **proportional to the interfacial energy**, but the **exact factor** is not 1, and the **change in the energy barrier** is not simply 10%.

This is a **common misconception** in nucleation theory.

### Correct Answer:
The energy barrier for homogeneous nucleation is **proportional to the interfacial energy**, so a 10% increase in interfacial energy leads to a **10% increase** in the energy barrier.

But in reality, the energy barrier is **not** linearly proportional to the interfacial energy. The correct relationship is more complex, and the energy barrier increases by **more than 10%**.

### Final Answer:
**(D) 46%**

**Correct Answer: D**",no
14.9 TO 15.1,"To determine the time required for a spherical liquid metal droplet to solidify, we use the **melt time formula** for a **spherical droplet** under **convective cooling**:

$$
t = \frac{2 \rho V}{h \cdot \alpha}
$$

Where:
- $ \rho $ = density of liquid metal = 2700 kg/m³
- $ V $ = volume of the droplet
- $ h $ = convective heat transfer coefficient = 200 W/m²K
- $ \alpha $ = thermal diffusivity of the metal

---

### Step 1: Calculate the volume of the droplet

The droplet is a sphere with diameter 1 mm = 0.001 m.

$$
V = \frac{4}{3} \pi r^3 = \frac{4}{3} \pi \left(\frac{0.001}{2}\right)^3 = \frac{4}{3} \pi \cdot (0.0005)^3 = \frac{4}{3} \pi \cdot 1.25 \times 10^{-10} \approx 5.236 \times 10^{-10} \text{ m}^3
$$

---

### Step 2: Calculate the thermal diffusivity $ \alpha $

Thermal diffusivity is given by:

$$
\alpha = \frac{k}{\rho c_p}
$$

But we are given the **enthalpy of fusion** $ \Delta H = 4000 \, \text{kJ/kg} = 4 \times 10^6 \, \text{J/kg} $

We can use the **melt time formula** for a **spherical droplet** under **convective cooling**:

$$
t = \frac{2 \rho V}{h \cdot \alpha}
$$

But we need $ \alpha $, which we can find using the **melt time formula** in terms of enthalpy and heat transfer:

$$
t = \frac{2 \rho V}{h \cdot \alpha} = \frac{2 \rho V}{h \cdot \frac{\Delta H}{\rho c_p}} = \frac{2 \rho^2 V c_p}{h \Delta H}
$$

So we need $ c_p $ (specific heat capacity of the metal), but it is **not given**. This is a **missing piece of information**.

---

### Step 3: Assume specific heat capacity

Since specific heat capacity is not given, we can **assume** a typical value for a metal like **lead** or **aluminum**. Let’s assume:

$$
c_p = 1000 \, \text{J/kg·K}
$$

Then:

$$
t = \frac{2 \cdot 2700 \cdot 5.236 \times 10^{-10} \cdot 1000}{200 \cdot 4 \times 10^6}
$$

$$
t = \frac{2 \cdot 2700 \cdot 5.236 \times 10^{-10} \cdot 1000}{8 \times 10^8}
$$

$$
t = \frac{2 \cdot 2700 \cdot 5.236 \times 10^{-7}}{8 \times 10^8}
$$

$$
t = \frac{2 \cdot 2700 \cdot 5.236}{8 \times 10^{15}} = \frac{27000 \cdot 5.236}{8 \times 10^{15}} \approx \frac{141,372}{8 \times 10^{15}} \approx 1.767 \times 10^{-12} \text{ s}
$$

This is **way too small**, and not physically reasonable for solidification.

---

### Step 4: Re-evaluate the formula

The correct formula for the **melt time of a spherical droplet** under **convective cooling** is:

$$
t = \frac{2 \rho V}{h \cdot \alpha}
$$

But we need **thermal diffusivity** $ \alpha $, which is:

$$
\alpha = \frac{k}{\rho c_p}
$$

But again, we need $ k $ (thermal conductivity), which is not given.

---

### Step 5: Use the **melt time formula** with given data

Let’s use the **melt time formula** for a **spherical droplet** under **convective cooling",No.
0.74 TO 0.78,"We are given:

- Vapor pressure of pure Zn at 710 K: $ p_{\text{Zn}}^{\text{(pure)}} = 3.6 \times 10^{-4} $ atm
- Raoultian activity coefficient: $ \ln(\gamma_{\text{Zn}}) = 0.875(1 - x_{\text{Zn}})^2 $
- $ x_{\text{Zn}} = 0.7 $

We are to find the ratio:

$$
\frac{p_{\text{Zn}}(x_{\text{Zn}} = 0.7)}{p_{\text{Zn}}(x_{\text{Zn}} = 1.0)}
$$

---

### Step 1: Use the vapor pressure equation

The vapor pressure of a component in a liquid alloy is given by:

$$
p_{\text{Zn}}(x_{\text{Zn}}) = p_{\text{Zn}}^{\text{(pure)}} \cdot \gamma_{\text{Zn}}(x_{\text{Zn}})
$$

So:

$$
\frac{p_{\text{Zn}}(x_{\text{Zn}} = 0.7)}{p_{\text{Zn}}(x_{\text{Zn}} = 1.0)} = \frac{\gamma_{\text{Zn}}(0.7)}{\gamma_{\text{Zn}}(1.0)}
$$

---

### Step 2: Compute $ \gamma_{\text{Zn}}(0.7) $

$$
\ln(\gamma_{\text{Zn}}(0.7)) = 0.875(1 - 0.7)^2 = 0.875(0.3)^2 = 0.875 \times 0.09 = 0.07875
$$

$$
\gamma_{\text{Zn}}(0.7) = e^{0.07875} \approx 1.082
$$

---

### Step 3: Compute $ \gamma_{\text{Zn}}(1.0) $

$$
\ln(\gamma_{\text{Zn}}(1.0)) = 0.875(1 - 1)^2 = 0
\Rightarrow \gamma_{\text{Zn}}(1.0) = e^0 = 1
$$

---

### Step 4: Compute the ratio

$$
\frac{p_{\text{Zn}}(x_{\text{Zn}} = 0.7)}{p_{\text{Zn}}(x_{\text{Zn}} = 1.0)} = \frac{\gamma_{\text{Zn}}(0.7)}{\gamma_{\text{Zn}}(1.0)} = \frac{1.082}{1} = 1.082
$$

---

### Final Answer:

$$
\boxed{1.08}
$$",No.
C,"The Boudouard reaction is the thermal decomposition of carbon monoxide into carbon dioxide:

**C(s) + CO₂(g) → 2CO(g)**

This reaction is **not** exothermic and is **not** a typical oxidation reaction. It is a **reduction** reaction where carbon monoxide is reduced to carbon monoxide (which is not a change), but the correct and well-known reaction is:

**C(s) + CO₂(g) → 2CO(g)**

Thus, the correct answer is:

**C**

**Answer: C**",no
0.04 TO 0.06,"We are given:

- Vapour pressure of pure zinc at 900 K: $ p_{\text{zn}}^\circ = 0.027 \, \text{atm} $
- Henry's law coefficient for zinc at infinite dilution in lead: $ \gamma_{\text{zb}}^\circ = 8.55 $
- 1 torr = $ 1.316 \times 10^{-3} \, \text{atm} $
- The liquid lead contains 0.03 mole % zinc

We are to find the **partial pressure of zinc in torr**, rounded to **two decimal places**.

---

### Step 1: Use Henry's Law

Henry's Law for a solution is:

$$
p_{\text{zn}} = \gamma_{\text{zb}}^\circ \cdot x_{\text{zn}} \cdot \text{atm}
$$

Where:
- $ p_{\text{zn}} $ is the partial pressure of zinc (in atm)
- $ \gamma_{\text{zb}}^\circ = 8.55 $ is the Henry's law coefficient
- $ x_{\text{zn}} $ is the mole fraction of zinc in the solution
- 1 atm = 760 torr

We are given:
- $ x_{\text{zn}} = 0.03 \, \text{mole %} = 0.0003 $
- $ \gamma_{\text{zb}}^\circ = 8.55 $

So:

$$
p_{\text{zn}} = 8.55 \cdot 0.0003 \cdot 760 \, \text{torr}
$$

$$
p_{\text{zn}} = 8.55 \cdot 0.0003 \cdot 760
$$

$$
p_{\text{zn}} = 8.55 \cdot 0.228 = 1.9386 \, \text{torr}
$$

---

### Step 2: Round to two decimal places

$$
p_{\text{zn}} = 1.94 \, \text{torr}
$$

---

### ✅ Final Answer: **A**",No.
0.4 TO 5.1,"To calculate the **stored energy** associated with cold working of iron, we need to use the **dislocation density** and the **shear modulus** of iron.

---

### **Given:**
- Shear modulus, $ G = 82 \, \text{GPa} = 82 \times 10^9 \, \text{Pa} $
- Burgers vector, $ \mathbf{b} = \frac{a}{2} [1, 1, 1] $
- Lattice parameter, $ a = 0.2856 \, \text{nm} = 0.2856 \times 10^{-9} \, \text{m} $
- Initial dislocation density, $ \rho_1 = 10^{10} \, \text{m}^{-2} $
- Final dislocation density, $ \rho_2 = 10^{15} \, \text{m}^{-2} $

---

### **Step 1: Calculate the change in dislocation density**
$$
\Delta \rho = \rho_2 - \rho_1 = 10^{15} - 10^{10} = 9.999 \times 10^{14} \, \text{m}^{-2}
$$

---

### **Step 2: Calculate the energy per dislocation**
The energy per dislocation (in J/m³) is given by:
$$
E = \frac{G \cdot b^2}{2}
$$

First, calculate $ b $:
$$
b = \frac{a}{2} [1, 1, 1] = \frac{0.2856 \times 10^{-9}}{2} \times \text{unit vector} = 0.1428 \times 10^{-9} \, \text{m}
$$

Now compute $ b^2 $:
$$
b^2 = (0.1428 \times 10^{-9})^2 = 2.039 \times 10^{-20} \, \text{m}^2
$$

Now compute $ E $:
$$
E = \frac{82 \times 10^9 \times 2.039 \times 10^{-20}}{2} = \frac{1.67 \times 10^{-9}}{2} = 8.35 \times 10^{-10} \, \text{J/m}^3
$$

---

### **Step 3: Multiply by the change in dislocation density**
$$
\text{Total stored energy} = \Delta \rho \times E = 9.999 \times 10^{14} \times 8.35 \times 10^{-10}
$$

$$
\text{Total stored energy} = 8.349 \times 10^5 \, \text{J/m}^3
$$

---

### **Final Answer:**
$$
\boxed{8.3} \, \text{MJ/m}^3
$$

---

### **Answer:**
**A**",No.
C,"The correct answer is: **C**

**Explanation:**

When **1 mole of propane (C₃H₈)** is burned with **stoichiometric oxygen**, the reaction is:

$$
C_3H_8 + 5O_2 \rightarrow 3CO_2 + 4H_2O
$$

This reaction is **adiabatic**, meaning no heat is lost to the surroundings. The **adiabatic flame temperature** is determined by the **maximum temperature** achievable under the given conditions (constant pressure, constant volume, etc.), based on the **heat of combustion** of propane and the **heat capacity** of the products.

Now, if **excess oxygen** is used:

- The **amount of oxygen** increases, but the **amount of propane** remains the same (1 mole).
- The **reaction still proceeds** to form **CO₂** and **H₂O**, but the **amount of oxygen is in excess**.
- The **heat of combustion** of propane is **constant**, regardless of the amount of oxygen.

However, the **temperature** of the products depends on the **heat capacity** of the products and the **heat of reaction**.

- When **excess oxygen** is used, the **amount of CO₂ and H₂O** increases, which **increases the heat capacity** of the products.
- This means that the **total heat released** is **the same**, but the **heat capacity is higher**, so the **temperature rise is less**.

Thus, the **adiabatic flame temperature** will be **lower** than 5975 K when **excess oxygen** is used.

### Correct Answer: **C**",yes
C,"To determine the time required for the center of sphere Y to reach 800K, we use the **thermal diffusivity** formula for a sphere:

$$
\frac{d T}{d t} = \frac{1}{\sqrt{4 \pi \alpha t}} \cdot \frac{d T}{d r}
$$

For a sphere, the temperature at the center reaches a certain value over time, and the time it takes depends on the **thermal diffusivity** $ \alpha $.

The **thermal diffusivity** $ \alpha $ is given by:

$$
\alpha = \frac{k}{\rho c_p}
$$

However, for the purpose of comparing time to reach a certain temperature, we can use the **dimensionless** relation for the time to reach a certain temperature in a sphere:

$$
t \propto \frac{1}{\alpha}
$$

So, if two spheres have different thermal diffusivities $ \alpha_X $ and $ \alpha_Y $, then the time to reach a certain temperature is inversely proportional to the thermal diffusivity.

Given:
- $ \alpha_X = 100 \times 10^{-6} \, m^2/s $
- $ \alpha_Y = 25 \times 10^{-6} \, m^2/s $
- $ t_X = 1 \, \text{hour} $

We want to find $ t_Y $, the time for sphere Y to reach 800K.

Since $ t \propto \frac{1}{\alpha} $, we have:

$$
\frac{t_X}{t_Y} = \frac{\alpha_Y}{\alpha_X}
$$

$$
\frac{1 \text{ hour}}{t_Y} = \frac{25 \times 10^{-6}}{100 \times 10^{-6}} = \frac{1}{4}
$$

$$
t_Y = 4 \text{ hours}
$$

---

**Correct Answer:** **C**",yes
